#group,false,false,true,true,false,true,true,true,false,false,false
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,string,string,string,double,double,string
#default,mean,,,,,,,,,,
,result,table,_start,_stop,_time,_measurement,exchange,symbol,price,quantity,side
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:30.261Z,trades,BybitFutures,BTCUSDT,64418.5,0.001,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:30.262Z,trades,BybitFutures,BTCUSDT,64421.2,0.02,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:30.263Z,trades,BybitFutures,BTCUSDT,64409.6,0.005,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:30.264Z,trades,BybitFutures,BTCUSDT,64409.6,0.008,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:30.266Z,trades,BybitFutures,BTCUSDT,64410.6,0.002,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:30.267Z,trades,BybitFutures,BTCUSDT,64410.8,0.001,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:30.268Z,trades,BybitFutures,BTCUSDT,64410.8,0.001,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:30.269Z,trades,BybitFutures,BTCUSDT,64410.7,0.047,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:30.27Z,trades,BybitFutures,BTCUSDT,64410.8,0.123,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:30.273Z,trades,BybitFutures,BTCUSDT,64410.9,0.208,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:30.274Z,trades,BybitFutures,BTCUSDT,64415.2,0.016,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:30.276Z,trades,BybitFutures,BTCUSDT,64429.7,0.088,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:30.284Z,trades,BybitFutures,BTCUSDT,64420.7,0.002,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:30.288Z,trades,BybitFutures,BTCUSDT,64424.9,0.185,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:30.313Z,trades,BybitFutures,BTCUSDT,64425.9,0.013,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:30.322Z,trades,BybitFutures,BTCUSDT,64426,0.153,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:30.33Z,trades,BybitFutures,BTCUSDT,64410.7,0.061,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:30.332Z,trades,BybitFutures,BTCUSDT,64423.1,0.007,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:30.336Z,trades,BybitFutures,BTCUSDT,64414.9,0.054,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:30.348Z,trades,BybitFutures,BTCUSDT,64415,0.001,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:30.36Z,trades,BybitFutures,BTCUSDT,64415,0.071,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:30.364Z,trades,BybitFutures,BTCUSDT,64414.9,0.227,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:30.397Z,trades,BybitFutures,BTCUSDT,64415.6,0.448,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:30.406Z,trades,BybitFutures,BTCUSDT,64417.2,0.012,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:30.407Z,trades,BybitFutures,BTCUSDT,64418,0.009,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:30.447Z,trades,BybitFutures,BTCUSDT,64419.9,0.007,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:30.454Z,trades,BybitFutures,BTCUSDT,64419.9,0.121,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:30.461Z,trades,BybitFutures,BTCUSDT,64420.9,0.05,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:30.496Z,trades,BybitFutures,BTCUSDT,64420.8,0.055,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:30.512Z,trades,BybitFutures,BTCUSDT,64420.9,0.558,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:30.515Z,trades,BybitFutures,BTCUSDT,64420.8,0.04,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:30.52Z,trades,BybitFutures,BTCUSDT,64424,0.153,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:30.539Z,trades,BybitFutures,BTCUSDT,64423.9,0.101,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:30.555Z,trades,BybitFutures,BTCUSDT,64426,0.001,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:30.558Z,trades,BybitFutures,BTCUSDT,64425.9,0.081,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:30.637Z,trades,BybitFutures,BTCUSDT,64426,0.001,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:30.663Z,trades,BybitFutures,BTCUSDT,64425.9,0.003,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:30.666Z,trades,BybitFutures,BTCUSDT,64426,0.002,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:30.685Z,trades,BybitFutures,BTCUSDT,64426,0.006,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:30.693Z,trades,BybitFutures,BTCUSDT,64426,0.001,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:30.708Z,trades,BybitFutures,BTCUSDT,64425.9,0.06,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:30.752Z,trades,BybitFutures,BTCUSDT,64425.9,0.031,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:30.785Z,trades,BybitFutures,BTCUSDT,64428.8,0.063,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:30.803Z,trades,BybitFutures,BTCUSDT,64428.8,0.002,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:30.996Z,trades,BybitFutures,BTCUSDT,64428.7,0.02,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.034Z,trades,BybitFutures,BTCUSDT,64428.8,0.077,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.045Z,trades,BybitFutures,BTCUSDT,64428.8,0.007,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.05Z,trades,BybitFutures,BTCUSDT,64428.8,0.005,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.051Z,trades,BybitFutures,BTCUSDT,64428.7,0.002,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.052Z,trades,BybitFutures,BTCUSDT,64428.7,0.02,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.056Z,trades,BybitFutures,BTCUSDT,64428.7,0.004,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.082Z,trades,BybitFutures,BTCUSDT,64426.1,0.035,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.088Z,trades,BybitFutures,BTCUSDT,64425.9,0.003,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.093Z,trades,BybitFutures,BTCUSDT,64425.9,0.015,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.103Z,trades,BybitFutures,BTCUSDT,64425.1,0.007,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.108Z,trades,BybitFutures,BTCUSDT,64420.1,0.02,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.11Z,trades,BybitFutures,BTCUSDT,64420.1,0.002,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.122Z,trades,BybitFutures,BTCUSDT,64419,0.002,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.155Z,trades,BybitFutures,BTCUSDT,64419,0.001,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.166Z,trades,BybitFutures,BTCUSDT,64419.1,0.274,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.175Z,trades,BybitFutures,BTCUSDT,64419.1,0.012,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.182Z,trades,BybitFutures,BTCUSDT,64419.1,0.045,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.183Z,trades,BybitFutures,BTCUSDT,64419.1,0.05,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.189Z,trades,BybitFutures,BTCUSDT,64419.1,0.073,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.216Z,trades,BybitFutures,BTCUSDT,64419.1,0.005,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.236Z,trades,BybitFutures,BTCUSDT,64419,0.01,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.257Z,trades,BybitFutures,BTCUSDT,64419,0.001,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.268Z,trades,BybitFutures,BTCUSDT,64419.1,0.01,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.283Z,trades,BybitFutures,BTCUSDT,64419,0.034,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.289Z,trades,BybitFutures,BTCUSDT,64421.3,0.002,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.291Z,trades,BybitFutures,BTCUSDT,64423.3,0.061,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.31Z,trades,BybitFutures,BTCUSDT,64425,0.007,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.32Z,trades,BybitFutures,BTCUSDT,64425,0.004,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.367Z,trades,BybitFutures,BTCUSDT,64425.9,0.004,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.369Z,trades,BybitFutures,BTCUSDT,64423.3,0.138,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.375Z,trades,BybitFutures,BTCUSDT,64428,0.03,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.387Z,trades,BybitFutures,BTCUSDT,64425.9,0.065,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.415Z,trades,BybitFutures,BTCUSDT,64425.9,0.001,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.422Z,trades,BybitFutures,BTCUSDT,64425.9,0.017,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.454Z,trades,BybitFutures,BTCUSDT,64420.3,0.464,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.485Z,trades,BybitFutures,BTCUSDT,64420.4,0.02,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.505Z,trades,BybitFutures,BTCUSDT,64420.4,0.001,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.519Z,trades,BybitFutures,BTCUSDT,64420.3,0.009,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.532Z,trades,BybitFutures,BTCUSDT,64420.3,0.029,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.538Z,trades,BybitFutures,BTCUSDT,64420.3,0.012,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.548Z,trades,BybitFutures,BTCUSDT,64420.3,0.004,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.557Z,trades,BybitFutures,BTCUSDT,64420.3,0.029,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.559Z,trades,BybitFutures,BTCUSDT,64420.3,0.049,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.575Z,trades,BybitFutures,BTCUSDT,64420.4,0.005,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.586Z,trades,BybitFutures,BTCUSDT,64420.4,0.015,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.592Z,trades,BybitFutures,BTCUSDT,64420.3,0.006,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.617Z,trades,BybitFutures,BTCUSDT,64420.3,0.069,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.65Z,trades,BybitFutures,BTCUSDT,64406.6,0.01,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.662Z,trades,BybitFutures,BTCUSDT,64410.1,0.153,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.673Z,trades,BybitFutures,BTCUSDT,64410.2,0.044,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.703Z,trades,BybitFutures,BTCUSDT,64410.1,0.018,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.712Z,trades,BybitFutures,BTCUSDT,64410.1,0.046,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.749Z,trades,BybitFutures,BTCUSDT,64410.1,0.155,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.75Z,trades,BybitFutures,BTCUSDT,64406,0.009,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.759Z,trades,BybitFutures,BTCUSDT,64406.1,0.125,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.762Z,trades,BybitFutures,BTCUSDT,64406.1,0.002,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.763Z,trades,BybitFutures,BTCUSDT,64406.1,0.001,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.765Z,trades,BybitFutures,BTCUSDT,64406.1,0.003,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.766Z,trades,BybitFutures,BTCUSDT,64406.1,0.066,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.791Z,trades,BybitFutures,BTCUSDT,64406.2,0.305,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.8Z,trades,BybitFutures,BTCUSDT,64406.1,0.052,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.814Z,trades,BybitFutures,BTCUSDT,64406.1,0.024,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.901Z,trades,BybitFutures,BTCUSDT,64406.1,0.01,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.905Z,trades,BybitFutures,BTCUSDT,64406.1,0.1,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.906Z,trades,BybitFutures,BTCUSDT,64405.8,0.004,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.907Z,trades,BybitFutures,BTCUSDT,64404.8,0.199,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.908Z,trades,BybitFutures,BTCUSDT,64404.8,0.2,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.909Z,trades,BybitFutures,BTCUSDT,64402.3,0.001,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.91Z,trades,BybitFutures,BTCUSDT,64401.3,0.129,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.912Z,trades,BybitFutures,BTCUSDT,64401.2,0.005,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.913Z,trades,BybitFutures,BTCUSDT,64401.2,0.048,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.914Z,trades,BybitFutures,BTCUSDT,64401.1,0.383,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.917Z,trades,BybitFutures,BTCUSDT,64401.1,0.155,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.918Z,trades,BybitFutures,BTCUSDT,64401.1,0.132,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.921Z,trades,BybitFutures,BTCUSDT,64401.2,0.08,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.922Z,trades,BybitFutures,BTCUSDT,64401,0.068,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.924Z,trades,BybitFutures,BTCUSDT,64401,0.013,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.932Z,trades,BybitFutures,BTCUSDT,64400.1,0.019,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.942Z,trades,BybitFutures,BTCUSDT,64400.2,0.023,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.943Z,trades,BybitFutures,BTCUSDT,64400.2,0.012,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.945Z,trades,BybitFutures,BTCUSDT,64400.1,0.017,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.948Z,trades,BybitFutures,BTCUSDT,64400.1,0.14,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.951Z,trades,BybitFutures,BTCUSDT,64400.1,0.044,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.962Z,trades,BybitFutures,BTCUSDT,64400.1,0.004,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.963Z,trades,BybitFutures,BTCUSDT,64400.1,0.006,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.964Z,trades,BybitFutures,BTCUSDT,64400.2,0.015,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.965Z,trades,BybitFutures,BTCUSDT,64400.1,0.004,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.966Z,trades,BybitFutures,BTCUSDT,64400.1,0.004,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.968Z,trades,BybitFutures,BTCUSDT,64400.2,0.02,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.983Z,trades,BybitFutures,BTCUSDT,64400.2,0.03,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:31.988Z,trades,BybitFutures,BTCUSDT,64400.1,0.219,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:32.014Z,trades,BybitFutures,BTCUSDT,64400.1,0.001,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:32.022Z,trades,BybitFutures,BTCUSDT,64400.1,0.006,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:32.025Z,trades,BybitFutures,BTCUSDT,64400.1,0.001,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:32.052Z,trades,BybitFutures,BTCUSDT,64400.2,0.015,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:32.058Z,trades,BybitFutures,BTCUSDT,64400.2,0.002,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:32.06Z,trades,BybitFutures,BTCUSDT,64400.2,0.008,buy
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:32.076Z,trades,BybitFutures,BTCUSDT,64400.1,1.982,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:32.077Z,trades,BybitFutures,BTCUSDT,64400.1,0.05,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:32.081Z,trades,BybitFutures,BTCUSDT,64400.1,0.262,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:32.082Z,trades,BybitFutures,BTCUSDT,64400.1,0.1,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:32.083Z,trades,BybitFutures,BTCUSDT,64400.1,0.02,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:32.085Z,trades,BybitFutures,BTCUSDT,64400.1,0.248,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:32.086Z,trades,BybitFutures,BTCUSDT,64400.1,0.015,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:32.089Z,trades,BybitFutures,BTCUSDT,64400.1,0.182,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:32.091Z,trades,BybitFutures,BTCUSDT,64400.1,0.05,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:32.093Z,trades,BybitFutures,BTCUSDT,64400.1,0.006,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:32.095Z,trades,BybitFutures,BTCUSDT,64400.1,0.002,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:32.112Z,trades,BybitFutures,BTCUSDT,64400.1,0.146,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:32.118Z,trades,BybitFutures,BTCUSDT,64400.1,0.299,sell
,,0,2024-04-21T15:24:57.660755549Z,2024-04-21T16:24:57.660755549Z,2024-04-21T16:06:32.127Z,trades,BybitFutures,BTCUSDT,64400.1,0.002,sell
